ID,Book-Rating
TEST_098084,4
TEST_098085,4
TEST_098086,5
TEST_098087,4
TEST_098088,4
TEST_098089,4
TEST_098090,4
TEST_098091,4
TEST_098092,4
TEST_098093,4
TEST_098094,4
TEST_098095,4
TEST_098096,4
TEST_098097,4
TEST_098098,4
TEST_098099,4
TEST_098100,4
TEST_098101,4
TEST_098102,4
TEST_098103,3
TEST_098104,3
TEST_098105,3
TEST_098106,3
TEST_098107,4
TEST_098108,4
TEST_098109,4
TEST_098110,3
TEST_098111,4
TEST_098112,3
TEST_098113,4
TEST_098114,2
TEST_098115,2
TEST_098116,4
TEST_098117,4
TEST_098118,4
TEST_098119,4
TEST_098120,2
TEST_098121,3
TEST_098122,4
TEST_098123,4
TEST_098124,4
TEST_098125,4
TEST_098126,4
TEST_098127,4
TEST_098128,2
TEST_098129,4
TEST_098130,3
TEST_098131,5
TEST_098132,4
TEST_098133,4
TEST_098134,4
TEST_098135,4
TEST_098136,4
TEST_098137,4
TEST_098138,4
TEST_098139,4
TEST_098140,4
TEST_098141,4
TEST_098142,4
TEST_098143,4
TEST_098144,4
TEST_098145,3
TEST_098146,3
TEST_098147,3
TEST_098148,4
TEST_098149,2
TEST_098150,1
TEST_098151,2
TEST_098152,2
TEST_098153,1
TEST_098154,1
TEST_098155,1
TEST_098156,1
TEST_098157,1
TEST_098158,1
TEST_098159,1
TEST_098160,1
TEST_098161,2
TEST_098162,1
TEST_098163,4
TEST_098164,4
TEST_098165,4
TEST_098166,3
TEST_098167,3
TEST_098168,4
TEST_098169,3
TEST_098170,3
TEST_098171,3
TEST_098172,3
TEST_098173,3
TEST_098174,3
TEST_098175,3
TEST_098176,3
TEST_098177,3
TEST_098178,3
TEST_098179,3
TEST_098180,4
TEST_098181,4
TEST_098182,4
TEST_098183,3
TEST_098184,3
TEST_098185,3
TEST_098186,4
TEST_098187,3
TEST_098188,3
TEST_098189,3
TEST_098190,3
TEST_098191,3
TEST_098192,3
TEST_098193,4
TEST_098194,4
TEST_098195,5
TEST_098196,4
TEST_098197,4
TEST_098198,4
TEST_098199,4
TEST_098200,4
TEST_098201,4
TEST_098202,4
TEST_098203,4
TEST_098204,4
TEST_098205,4
TEST_098206,4
TEST_098207,4
TEST_098208,4
TEST_098209,4
TEST_098210,5
TEST_098211,4
TEST_098212,5
TEST_098213,4
TEST_098214,4
TEST_098215,4
TEST_098216,4
TEST_098217,4
TEST_098218,4
TEST_098219,4
TEST_098220,4
TEST_098221,4
TEST_098222,4
TEST_098223,4
TEST_098224,4
TEST_098225,4
TEST_098226,4
TEST_098227,4
TEST_098228,4
TEST_098229,4
TEST_098230,4
TEST_098231,4
TEST_098232,4
TEST_098233,4
TEST_098234,4
TEST_098235,4
TEST_098236,4
TEST_098237,4
TEST_098238,4
TEST_098239,4
TEST_098240,4
TEST_098241,4
TEST_098242,4
TEST_098243,4
TEST_098244,4
TEST_098245,5
TEST_098246,4
TEST_098247,4
TEST_098248,4
TEST_098249,4
TEST_098250,4
TEST_098251,4
TEST_098252,4
TEST_098253,4
TEST_098254,4
TEST_098255,4
TEST_098256,4
TEST_098257,5
TEST_098258,4
TEST_098259,4
TEST_098260,4
TEST_098261,4
TEST_098262,4
TEST_098263,4
TEST_098264,4
TEST_098265,4
TEST_098266,4
TEST_098267,4
TEST_098268,4
TEST_098269,4
TEST_098270,4
TEST_098271,4
TEST_098272,4
TEST_098273,4
TEST_098274,4
TEST_098275,4
TEST_098276,4
TEST_098277,4
TEST_098278,4
TEST_098279,4
TEST_098280,4
TEST_098281,4
TEST_098282,4
TEST_098283,4
TEST_098284,4
TEST_098285,4
TEST_098286,4
TEST_098287,4
TEST_098288,4
TEST_098289,4
TEST_098290,4
TEST_098291,4
TEST_098292,4
TEST_098293,4
TEST_098294,4
TEST_098295,4
TEST_098296,4
TEST_098297,5
TEST_098298,4
TEST_098299,4
TEST_098300,4
TEST_098301,5
TEST_098302,4
TEST_098303,4
TEST_098304,4
TEST_098305,5
TEST_098306,4
TEST_098307,4
TEST_098308,4
TEST_098309,4
TEST_098310,4
TEST_098311,4
TEST_098312,4
TEST_098313,4
TEST_098314,4
TEST_098315,4
TEST_098316,4
TEST_098317,4
TEST_098318,4
TEST_098319,4
TEST_098320,4
TEST_098321,4
TEST_098322,4
TEST_098323,4
TEST_098324,4
TEST_098325,4
TEST_098326,4
TEST_098327,4
TEST_098328,4
TEST_098329,4
TEST_098330,4
TEST_098331,4
TEST_098332,4
TEST_098333,4
TEST_098334,4
TEST_098335,4
TEST_098336,4
TEST_098337,4
TEST_098338,4
TEST_098339,4
TEST_098340,4
TEST_098341,4
TEST_098342,4
TEST_098343,4
TEST_098344,4
TEST_098345,4
TEST_098346,4
TEST_098347,4
TEST_098348,5
TEST_098349,4
TEST_098350,4
TEST_098351,4
TEST_098352,4
TEST_098353,4
TEST_098354,4
TEST_098355,4
TEST_098356,4
TEST_098357,3
TEST_098358,4
TEST_098359,4
TEST_098360,4
TEST_098361,4
TEST_098362,4
TEST_098363,6
TEST_098364,5
TEST_098365,5
TEST_098366,5
TEST_098367,6
TEST_098368,5
TEST_098369,5
TEST_098370,5
TEST_098371,4
TEST_098372,4
TEST_098373,4
TEST_098374,4
TEST_098375,4
TEST_098376,4
TEST_098377,4
TEST_098378,4
TEST_098379,4
TEST_098380,4
TEST_098381,4
TEST_098382,4
TEST_098383,4
TEST_098384,4
TEST_098385,4
TEST_098386,4
TEST_098387,4
TEST_098388,3
TEST_098389,3
TEST_098390,3
TEST_098391,4
TEST_098392,3
TEST_098393,3
TEST_098394,3
TEST_098395,3
TEST_098396,4
TEST_098397,4
TEST_098398,4
TEST_098399,3
TEST_098400,3
TEST_098401,3
TEST_098402,3
TEST_098403,4
TEST_098404,4
TEST_098405,3
TEST_098406,3
TEST_098407,4
TEST_098408,4
TEST_098409,4
TEST_098410,3
TEST_098411,4
TEST_098412,3
TEST_098413,3
TEST_098414,3
TEST_098415,3
TEST_098416,3
TEST_098417,3
TEST_098418,4
TEST_098419,3
TEST_098420,4
TEST_098421,3
TEST_098422,4
TEST_098423,4
TEST_098424,4
TEST_098425,4
TEST_098426,4
TEST_098427,4
TEST_098428,4
TEST_098429,4
TEST_098430,4
TEST_098431,4
TEST_098432,4
TEST_098433,4
TEST_098434,4
TEST_098435,4
TEST_098436,4
TEST_098437,4
TEST_098438,3
TEST_098439,3
TEST_098440,3
TEST_098441,3
TEST_098442,6
TEST_098443,6
TEST_098444,6
TEST_098445,6
TEST_098446,6
TEST_098447,6
TEST_098448,6
TEST_098449,6
TEST_098450,6
TEST_098451,6
TEST_098452,6
TEST_098453,6
TEST_098454,6
TEST_098455,6
TEST_098456,6
TEST_098457,6
TEST_098458,6
TEST_098459,6
TEST_098460,6
TEST_098461,7
TEST_098462,6
TEST_098463,7
TEST_098464,6
TEST_098465,6
TEST_098466,6
TEST_098467,6
TEST_098468,6
TEST_098469,6
TEST_098470,6
TEST_098471,6
TEST_098472,6
TEST_098473,6
TEST_098474,6
TEST_098475,6
TEST_098476,6
TEST_098477,6
TEST_098478,6
TEST_098479,6
TEST_098480,6
TEST_098481,6
TEST_098482,6
TEST_098483,6
TEST_098484,6
TEST_098485,6
TEST_098486,6
TEST_098487,6
TEST_098488,6
TEST_098489,6
TEST_098490,4
TEST_098491,4
TEST_098492,4
TEST_098493,4
TEST_098494,4
TEST_098495,4
TEST_098496,4
TEST_098497,5
TEST_098498,4
TEST_098499,4
TEST_098500,4
TEST_098501,4
TEST_098502,4
TEST_098503,3
TEST_098504,3
TEST_098505,3
TEST_098506,3
TEST_098507,3
TEST_098508,3
TEST_098509,3
TEST_098510,3
TEST_098511,3
TEST_098512,4
TEST_098513,4
TEST_098514,4
TEST_098515,4
TEST_098516,4
TEST_098517,1
TEST_098518,1
TEST_098519,1
TEST_098520,1
TEST_098521,1
TEST_098522,1
TEST_098523,1
TEST_098524,1
TEST_098525,1
TEST_098526,1
TEST_098527,1
TEST_098528,1
TEST_098529,4
TEST_098530,4
TEST_098531,2
TEST_098532,2
TEST_098533,2
TEST_098534,2
TEST_098535,4
TEST_098536,5
TEST_098537,4
TEST_098538,3
TEST_098539,3
TEST_098540,2
TEST_098541,2
TEST_098542,4
TEST_098543,4
TEST_098544,4
TEST_098545,4
TEST_098546,4
TEST_098547,4
TEST_098548,4
TEST_098549,3
TEST_098550,4
TEST_098551,4
TEST_098552,4
TEST_098553,4
TEST_098554,4
TEST_098555,4
TEST_098556,4
TEST_098557,4
TEST_098558,4
TEST_098559,4
TEST_098560,3
TEST_098561,4
TEST_098562,4
TEST_098563,4
TEST_098564,4
TEST_098565,4
TEST_098566,4
TEST_098567,4
TEST_098568,4
TEST_098569,4
TEST_098570,4
TEST_098571,4
TEST_098572,4
TEST_098573,4
TEST_098574,4
TEST_098575,4
TEST_098576,4
TEST_098577,4
TEST_098578,4
TEST_098579,4
TEST_098580,4
TEST_098581,4
TEST_098582,4
TEST_098583,5
TEST_098584,5
TEST_098585,5
TEST_098586,5
TEST_098587,5
TEST_098588,5
TEST_098589,5
TEST_098590,5
TEST_098591,4
TEST_098592,4
TEST_098593,3
TEST_098594,4
TEST_098595,4
TEST_098596,6
TEST_098597,6
TEST_098598,6
TEST_098599,6
TEST_098600,6
TEST_098601,6
TEST_098602,6
TEST_098603,6
TEST_098604,6
TEST_098605,6
TEST_098606,6
TEST_098607,6
TEST_098608,6
TEST_098609,1
TEST_098610,1
TEST_098611,1
TEST_098612,1
TEST_098613,1
TEST_098614,1
TEST_098615,1
TEST_098616,1
TEST_098617,1
TEST_098618,1
TEST_098619,1
TEST_098620,1
TEST_098621,1
TEST_098622,1
TEST_098623,1
TEST_098624,4
TEST_098625,4
TEST_098626,4
TEST_098627,5
TEST_098628,5
TEST_098629,5
TEST_098630,5
TEST_098631,4
TEST_098632,4
TEST_098633,4
TEST_098634,4
TEST_098635,5
TEST_098636,5
TEST_098637,4
TEST_098638,3
TEST_098639,4
TEST_098640,4
TEST_098641,4
TEST_098642,4
TEST_098643,4
TEST_098644,4
TEST_098645,4
TEST_098646,5
TEST_098647,5
TEST_098648,5
TEST_098649,5
TEST_098650,5
TEST_098651,5
TEST_098652,3
TEST_098653,3
TEST_098654,3
TEST_098655,3
TEST_098656,4
TEST_098657,4
TEST_098658,4
TEST_098659,3
TEST_098660,3
TEST_098661,4
TEST_098662,4
TEST_098663,4
TEST_098664,3
TEST_098665,3
TEST_098666,3
TEST_098667,3
TEST_098668,3
TEST_098669,3
TEST_098670,3
TEST_098671,3
TEST_098672,3
TEST_098673,4
TEST_098674,4
TEST_098675,3
TEST_098676,3
TEST_098677,3
TEST_098678,4
TEST_098679,3
TEST_098680,3
TEST_098681,3
TEST_098682,3
TEST_098683,3
TEST_098684,4
TEST_098685,4
TEST_098686,3
TEST_098687,3
TEST_098688,3
TEST_098689,4
TEST_098690,4
TEST_098691,4
TEST_098692,4
TEST_098693,4
TEST_098694,4
TEST_098695,4
TEST_098696,2
TEST_098697,3
TEST_098698,4
TEST_098699,4
TEST_098700,3
TEST_098701,4
TEST_098702,4
TEST_098703,4
TEST_098704,5
TEST_098705,5
TEST_098706,5
TEST_098707,5
TEST_098708,5
TEST_098709,5
TEST_098710,5
TEST_098711,5
TEST_098712,5
TEST_098713,5
TEST_098714,4
TEST_098715,2
TEST_098716,1
TEST_098717,2
TEST_098718,1
TEST_098719,2
TEST_098720,1
TEST_098721,2
TEST_098722,1
TEST_098723,1
TEST_098724,2
TEST_098725,1
TEST_098726,1
TEST_098727,2
TEST_098728,1
TEST_098729,1
TEST_098730,1
TEST_098731,1
TEST_098732,1
TEST_098733,2
TEST_098734,1
TEST_098735,2
TEST_098736,2
TEST_098737,2
TEST_098738,1
TEST_098739,2
TEST_098740,2
TEST_098741,2
TEST_098742,2
TEST_098743,2
TEST_098744,1
TEST_098745,1
TEST_098746,2
TEST_098747,2
TEST_098748,2
TEST_098749,2
TEST_098750,1
TEST_098751,2
TEST_098752,2
TEST_098753,1
TEST_098754,1
TEST_098755,2
TEST_098756,1
TEST_098757,1
TEST_098758,1
TEST_098759,2
TEST_098760,2
TEST_098761,2
TEST_098762,1
TEST_098763,1
TEST_098764,1
TEST_098765,2
TEST_098766,2
TEST_098767,1
TEST_098768,2
TEST_098769,2
TEST_098770,2
TEST_098771,2
TEST_098772,1
TEST_098773,1
TEST_098774,2
TEST_098775,2
TEST_098776,1
TEST_098777,2
TEST_098778,1
TEST_098779,1
TEST_098780,2
TEST_098781,2
TEST_098782,2
TEST_098783,1
TEST_098784,2
TEST_098785,2
TEST_098786,1
TEST_098787,1
TEST_098788,2
TEST_098789,2
TEST_098790,1
TEST_098791,1
TEST_098792,1
TEST_098793,1
TEST_098794,1
TEST_098795,2
TEST_098796,1
TEST_098797,2
TEST_098798,1
TEST_098799,2
TEST_098800,2
TEST_098801,2
TEST_098802,2
TEST_098803,2
TEST_098804,1
TEST_098805,1
TEST_098806,1
TEST_098807,1
TEST_098808,1
TEST_098809,1
TEST_098810,2
TEST_098811,1
TEST_098812,1
TEST_098813,2
TEST_098814,1
TEST_098815,1
TEST_098816,1
TEST_098817,1
TEST_098818,2
TEST_098819,2
TEST_098820,1
TEST_098821,1
TEST_098822,1
TEST_098823,2
TEST_098824,1
TEST_098825,2
TEST_098826,2
TEST_098827,1
TEST_098828,2
TEST_098829,1
TEST_098830,2
TEST_098831,1
TEST_098832,2
TEST_098833,1
TEST_098834,1
TEST_098835,2
TEST_098836,2
TEST_098837,1
TEST_098838,1
TEST_098839,2
TEST_098840,1
TEST_098841,1
TEST_098842,2
TEST_098843,1
TEST_098844,2
TEST_098845,2
TEST_098846,3
TEST_098847,1
TEST_098848,2
TEST_098849,2
TEST_098850,2
TEST_098851,2
TEST_098852,2
TEST_098853,1
TEST_098854,2
TEST_098855,2
TEST_098856,1
TEST_098857,2
TEST_098858,2
TEST_098859,2
TEST_098860,1
TEST_098861,2
TEST_098862,1
TEST_098863,2
TEST_098864,2
TEST_098865,2
TEST_098866,1
TEST_098867,1
TEST_098868,2
TEST_098869,1
TEST_098870,2
TEST_098871,2
TEST_098872,1
TEST_098873,1
TEST_098874,2
TEST_098875,2
TEST_098876,2
TEST_098877,1
TEST_098878,1
TEST_098879,2
TEST_098880,2
TEST_098881,1
TEST_098882,2
TEST_098883,1
TEST_098884,2
TEST_098885,2
TEST_098886,2
TEST_098887,2
TEST_098888,1
TEST_098889,2
TEST_098890,2
TEST_098891,1
TEST_098892,2
TEST_098893,1
TEST_098894,1
TEST_098895,2
TEST_098896,2
TEST_098897,1
TEST_098898,2
TEST_098899,2
TEST_098900,1
TEST_098901,1
TEST_098902,2
TEST_098903,2
TEST_098904,2
TEST_098905,1
TEST_098906,2
TEST_098907,1
TEST_098908,1
TEST_098909,2
TEST_098910,1
TEST_098911,2
TEST_098912,2
TEST_098913,1
TEST_098914,4
TEST_098915,4
TEST_098916,4
TEST_098917,4
TEST_098918,4
TEST_098919,4
TEST_098920,4
TEST_098921,5
TEST_098922,4
TEST_098923,4
TEST_098924,4
TEST_098925,4
TEST_098926,4
TEST_098927,4
TEST_098928,4
TEST_098929,5
TEST_098930,4
TEST_098931,4
TEST_098932,4
TEST_098933,4
TEST_098934,4
TEST_098935,4
TEST_098936,4
TEST_098937,3
TEST_098938,4
TEST_098939,3
TEST_098940,4
TEST_098941,4
TEST_098942,4
TEST_098943,4
TEST_098944,4
TEST_098945,4
TEST_098946,4
TEST_098947,3
TEST_098948,3
TEST_098949,4
TEST_098950,4
TEST_098951,4
TEST_098952,5
TEST_098953,4
TEST_098954,3
TEST_098955,3
TEST_098956,3
TEST_098957,2
TEST_098958,2
TEST_098959,2
TEST_098960,2
TEST_098961,3
TEST_098962,2
TEST_098963,3
TEST_098964,2
TEST_098965,5
TEST_098966,5
TEST_098967,5
TEST_098968,4
TEST_098969,4
TEST_098970,4
TEST_098971,4
TEST_098972,5
TEST_098973,4
TEST_098974,4
TEST_098975,5
TEST_098976,4
TEST_098977,4
TEST_098978,1
TEST_098979,1
TEST_098980,1
TEST_098981,1
TEST_098982,1
TEST_098983,1
TEST_098984,1
TEST_098985,1
TEST_098986,1
TEST_098987,1
TEST_098988,1
TEST_098989,1
TEST_098990,1
TEST_098991,1
TEST_098992,1
TEST_098993,1
TEST_098994,1
TEST_098995,1
TEST_098996,1
TEST_098997,1
TEST_098998,1
TEST_098999,1
TEST_099000,1
TEST_099001,1
TEST_099002,1
TEST_099003,1
TEST_099004,1
TEST_099005,1
TEST_099006,1
TEST_099007,1
TEST_099008,1
TEST_099009,1
TEST_099010,1
TEST_099011,1
TEST_099012,1
TEST_099013,1
TEST_099014,1
TEST_099015,1
TEST_099016,1
TEST_099017,1
TEST_099018,4
TEST_099019,4
TEST_099020,4
TEST_099021,4
TEST_099022,4
TEST_099023,4
TEST_099024,4
TEST_099025,3
TEST_099026,3
TEST_099027,3
TEST_099028,3
TEST_099029,3
TEST_099030,3
TEST_099031,3
TEST_099032,4
TEST_099033,3
TEST_099034,3
TEST_099035,3
TEST_099036,3
TEST_099037,3
TEST_099038,3
TEST_099039,3
TEST_099040,3
TEST_099041,3
TEST_099042,3
TEST_099043,3
TEST_099044,3
TEST_099045,3
TEST_099046,3
TEST_099047,4
TEST_099048,3
TEST_099049,3
TEST_099050,3
TEST_099051,3
TEST_099052,3
TEST_099053,3
TEST_099054,4
TEST_099055,3
TEST_099056,4
TEST_099057,3
TEST_099058,3
TEST_099059,3
TEST_099060,3
TEST_099061,4
TEST_099062,3
TEST_099063,3
TEST_099064,3
TEST_099065,3
TEST_099066,4
TEST_099067,3
TEST_099068,4
TEST_099069,4
TEST_099070,3
TEST_099071,4
TEST_099072,3
TEST_099073,3
TEST_099074,3
TEST_099075,3
TEST_099076,3
TEST_099077,3
TEST_099078,3
TEST_099079,3
TEST_099080,3
TEST_099081,3
TEST_099082,3
TEST_099083,3
TEST_099084,3
TEST_099085,4
TEST_099086,4
TEST_099087,3
TEST_099088,4
TEST_099089,4
TEST_099090,4
TEST_099091,4
TEST_099092,4
TEST_099093,4
TEST_099094,4
TEST_099095,4
TEST_099096,4
TEST_099097,4
TEST_099098,4
TEST_099099,4
TEST_099100,4
TEST_099101,4
TEST_099102,4
TEST_099103,5
TEST_099104,4
TEST_099105,4
TEST_099106,4
TEST_099107,5
TEST_099108,4
TEST_099109,4
TEST_099110,4
TEST_099111,4
TEST_099112,4
TEST_099113,4
TEST_099114,4
TEST_099115,4
TEST_099116,5
TEST_099117,4
TEST_099118,4
TEST_099119,4
TEST_099120,4
TEST_099121,4
TEST_099122,4
TEST_099123,4
TEST_099124,2
TEST_099125,2
TEST_099126,2
TEST_099127,2
TEST_099128,2
TEST_099129,2
TEST_099130,2
TEST_099131,2
TEST_099132,2
TEST_099133,2
TEST_099134,2
TEST_099135,2
TEST_099136,2
TEST_099137,2
TEST_099138,2
TEST_099139,2
TEST_099140,2
TEST_099141,2
TEST_099142,2
TEST_099143,2
TEST_099144,2
TEST_099145,2
TEST_099146,2
TEST_099147,2
TEST_099148,2
TEST_099149,2
TEST_099150,2
TEST_099151,2
TEST_099152,2
TEST_099153,2
TEST_099154,2
TEST_099155,2
TEST_099156,2
TEST_099157,2
TEST_099158,2
TEST_099159,2
TEST_099160,2
TEST_099161,3
TEST_099162,2
TEST_099163,2
TEST_099164,3
TEST_099165,1
TEST_099166,2
TEST_099167,2
TEST_099168,2
TEST_099169,2
TEST_099170,2
TEST_099171,2
TEST_099172,2
TEST_099173,2
TEST_099174,2
TEST_099175,2
TEST_099176,2
TEST_099177,2
TEST_099178,2
TEST_099179,2
TEST_099180,2
TEST_099181,2
TEST_099182,2
TEST_099183,2
TEST_099184,2
TEST_099185,2
TEST_099186,2
TEST_099187,2
TEST_099188,2
TEST_099189,2
TEST_099190,2
TEST_099191,2
TEST_099192,2
TEST_099193,2
TEST_099194,2
TEST_099195,2
TEST_099196,2
TEST_099197,2
TEST_099198,2
TEST_099199,2
TEST_099200,2
TEST_099201,2
TEST_099202,2
TEST_099203,2
TEST_099204,2
TEST_099205,4
TEST_099206,4
TEST_099207,4
TEST_099208,4
TEST_099209,4
TEST_099210,1
TEST_099211,1
TEST_099212,1
TEST_099213,1
TEST_099214,1
TEST_099215,1
TEST_099216,1
TEST_099217,1
TEST_099218,1
TEST_099219,1
TEST_099220,1
TEST_099221,1
TEST_099222,1
TEST_099223,1
TEST_099224,1
TEST_099225,1
TEST_099226,1
TEST_099227,1
TEST_099228,1
TEST_099229,1
TEST_099230,1
TEST_099231,1
TEST_099232,1
TEST_099233,1
TEST_099234,1
TEST_099235,1
TEST_099236,1
TEST_099237,1
TEST_099238,1
TEST_099239,1
TEST_099240,1
TEST_099241,1
TEST_099242,1
TEST_099243,1
TEST_099244,1
TEST_099245,1
TEST_099246,1
TEST_099247,1
TEST_099248,1
TEST_099249,1
TEST_099250,1
TEST_099251,1
TEST_099252,1
TEST_099253,1
TEST_099254,1
TEST_099255,1
TEST_099256,1
TEST_099257,1
TEST_099258,1
TEST_099259,1
TEST_099260,1
TEST_099261,1
TEST_099262,1
TEST_099263,1
TEST_099264,1
TEST_099265,1
TEST_099266,1
TEST_099267,1
TEST_099268,1
TEST_099269,1
TEST_099270,1
TEST_099271,1
TEST_099272,1
TEST_099273,1
TEST_099274,1
TEST_099275,1
TEST_099276,1
TEST_099277,1
TEST_099278,1
TEST_099279,1
TEST_099280,1
TEST_099281,1
TEST_099282,1
TEST_099283,1
TEST_099284,1
TEST_099285,1
TEST_099286,1
TEST_099287,1
TEST_099288,1
TEST_099289,1
TEST_099290,1
TEST_099291,1
TEST_099292,1
TEST_099293,1
TEST_099294,1
TEST_099295,1
TEST_099296,1
TEST_099297,1
TEST_099298,1
TEST_099299,1
TEST_099300,1
TEST_099301,1
TEST_099302,1
TEST_099303,1
TEST_099304,1
TEST_099305,1
TEST_099306,1
TEST_099307,1
TEST_099308,1
TEST_099309,1
TEST_099310,1
TEST_099311,1
TEST_099312,1
TEST_099313,1
TEST_099314,1
TEST_099315,1
TEST_099316,1
TEST_099317,1
TEST_099318,1
TEST_099319,1
TEST_099320,1
TEST_099321,1
TEST_099322,1
TEST_099323,1
TEST_099324,1
TEST_099325,1
TEST_099326,1
TEST_099327,1
TEST_099328,1
TEST_099329,1
TEST_099330,1
TEST_099331,1
TEST_099332,1
TEST_099333,1
TEST_099334,1
TEST_099335,1
TEST_099336,1
TEST_099337,1
TEST_099338,1
TEST_099339,1
TEST_099340,1
TEST_099341,1
TEST_099342,1
TEST_099343,1
TEST_099344,1
TEST_099345,1
TEST_099346,1
TEST_099347,1
TEST_099348,1
TEST_099349,1
TEST_099350,1
TEST_099351,1
TEST_099352,1
TEST_099353,1
TEST_099354,1
TEST_099355,1
TEST_099356,1
TEST_099357,1
TEST_099358,1
TEST_099359,1
TEST_099360,1
TEST_099361,1
TEST_099362,1
TEST_099363,1
TEST_099364,1
TEST_099365,1
TEST_099366,1
TEST_099367,1
TEST_099368,1
TEST_099369,1
TEST_099370,1
TEST_099371,1
TEST_099372,1
TEST_099373,1
TEST_099374,1
TEST_099375,1
TEST_099376,1
TEST_099377,1
TEST_099378,1
TEST_099379,1
TEST_099380,1
TEST_099381,1
TEST_099382,1
TEST_099383,1
TEST_099384,1
TEST_099385,1
TEST_099386,1
TEST_099387,1
TEST_099388,1
TEST_099389,1
TEST_099390,1
TEST_099391,1
TEST_099392,1
TEST_099393,1
TEST_099394,1
TEST_099395,1
TEST_099396,1
TEST_099397,1
TEST_099398,1
TEST_099399,1
TEST_099400,1
TEST_099401,1
TEST_099402,1
TEST_099403,1
TEST_099404,1
TEST_099405,1
TEST_099406,1
TEST_099407,1
TEST_099408,1
TEST_099409,1
TEST_099410,1
TEST_099411,1
TEST_099412,1
TEST_099413,1
TEST_099414,1
TEST_099415,1
TEST_099416,1
TEST_099417,1
TEST_099418,1
TEST_099419,1
TEST_099420,1
TEST_099421,1
TEST_099422,1
TEST_099423,1
TEST_099424,1
TEST_099425,1
TEST_099426,1
TEST_099427,1
TEST_099428,1
TEST_099429,1
TEST_099430,1
TEST_099431,1
TEST_099432,1
TEST_099433,1
TEST_099434,1
TEST_099435,1
TEST_099436,1
TEST_099437,1
TEST_099438,1
TEST_099439,1
TEST_099440,1
TEST_099441,1
TEST_099442,1
TEST_099443,1
TEST_099444,1
TEST_099445,1
TEST_099446,1
TEST_099447,1
TEST_099448,1
TEST_099449,1
TEST_099450,1
TEST_099451,1
TEST_099452,1
TEST_099453,1
TEST_099454,1
TEST_099455,1
TEST_099456,1
TEST_099457,1
TEST_099458,1
TEST_099459,1
TEST_099460,1
TEST_099461,1
TEST_099462,1
TEST_099463,1
TEST_099464,1
TEST_099465,1
TEST_099466,1
TEST_099467,1
TEST_099468,1
TEST_099469,1
TEST_099470,1
TEST_099471,1
TEST_099472,1
TEST_099473,1
TEST_099474,1
TEST_099475,1
TEST_099476,1
TEST_099477,1
TEST_099478,1
TEST_099479,1
TEST_099480,1
TEST_099481,1
TEST_099482,1
TEST_099483,1
TEST_099484,1
TEST_099485,1
TEST_099486,1
TEST_099487,1
TEST_099488,1
TEST_099489,1
TEST_099490,1
TEST_099491,1
TEST_099492,1
TEST_099493,1
TEST_099494,1
TEST_099495,1
TEST_099496,1
TEST_099497,1
TEST_099498,1
TEST_099499,1
TEST_099500,1
TEST_099501,1
TEST_099502,1
TEST_099503,1
TEST_099504,1
TEST_099505,4
TEST_099506,4
TEST_099507,4
TEST_099508,4
TEST_099509,5
TEST_099510,5
TEST_099511,5
TEST_099512,4
TEST_099513,4
TEST_099514,4
TEST_099515,4
TEST_099516,4
TEST_099517,4
TEST_099518,4
TEST_099519,4
TEST_099520,4
TEST_099521,4
TEST_099522,3
TEST_099523,3
TEST_099524,3
TEST_099525,3
TEST_099526,3
TEST_099527,2
TEST_099528,3
TEST_099529,3
TEST_099530,3
TEST_099531,4
TEST_099532,4
TEST_099533,4
TEST_099534,5
TEST_099535,4
TEST_099536,4
TEST_099537,5
TEST_099538,5
TEST_099539,5
TEST_099540,5
TEST_099541,4
TEST_099542,4
TEST_099543,2
TEST_099544,2
TEST_099545,3
TEST_099546,1
TEST_099547,1
TEST_099548,1
TEST_099549,1
TEST_099550,1
TEST_099551,1
TEST_099552,1
TEST_099553,1
TEST_099554,1
TEST_099555,1
TEST_099556,1
TEST_099557,1
TEST_099558,1
TEST_099559,1
TEST_099560,1
TEST_099561,1
TEST_099562,1
TEST_099563,1
TEST_099564,1
TEST_099565,1
TEST_099566,1
TEST_099567,1
TEST_099568,1
TEST_099569,1
TEST_099570,1
TEST_099571,1
TEST_099572,1
TEST_099573,1
TEST_099574,1
TEST_099575,1
TEST_099576,1
TEST_099577,1
TEST_099578,1
TEST_099579,1
TEST_099580,1
TEST_099581,1
TEST_099582,1
TEST_099583,1
TEST_099584,1
TEST_099585,1
TEST_099586,1
TEST_099587,1
TEST_099588,1
TEST_099589,1
TEST_099590,1
TEST_099591,1
TEST_099592,1
TEST_099593,1
TEST_099594,1
TEST_099595,1
TEST_099596,1
TEST_099597,1
TEST_099598,1
TEST_099599,1
TEST_099600,1
TEST_099601,1
TEST_099602,1
TEST_099603,1
TEST_099604,1
TEST_099605,1
TEST_099606,1
TEST_099607,1
TEST_099608,1
TEST_099609,1
TEST_099610,1
TEST_099611,1
TEST_099612,1
TEST_099613,1
TEST_099614,1
TEST_099615,1
TEST_099616,1
TEST_099617,1
TEST_099618,1
TEST_099619,1
TEST_099620,1
TEST_099621,1
TEST_099622,1
TEST_099623,1
TEST_099624,1
TEST_099625,1
TEST_099626,1
TEST_099627,1
TEST_099628,1
TEST_099629,1
TEST_099630,1
TEST_099631,1
TEST_099632,1
TEST_099633,1
TEST_099634,1
TEST_099635,1
TEST_099636,1
TEST_099637,1
