,연도,일시,측정소,PM2.5
50006,4,10-01 14:00,신흥동,0.053259242
50007,4,10-01 15:00,신흥동,0.053664923
50008,4,10-01 16:00,신흥동,0.0552532
50009,4,10-01 17:00,신흥동,0.063078746
50010,4,10-01 18:00,신흥동,0.073962964
50011,4,10-01 19:00,신흥동,0.08182597
50012,4,10-01 20:00,신흥동,0.08319655
50013,4,10-01 21:00,신흥동,0.08360693
50014,4,10-01 22:00,신흥동,0.08071587
50015,4,10-01 23:00,신흥동,0.078929186
50016,4,10-02 00:00,신흥동,0.08128756
50017,4,10-02 01:00,신흥동,0.08369882
50018,4,10-02 02:00,신흥동,0.08020198
50019,4,10-02 03:00,신흥동,0.07540724
50020,4,10-02 04:00,신흥동,0.07178343
50021,4,10-02 05:00,신흥동,0.07249779
50022,4,10-02 06:00,신흥동,0.073139355
50023,4,10-02 07:00,신흥동,0.078671046
50024,4,10-02 08:00,신흥동,0.080948666
50025,4,10-02 09:00,신흥동,0.08081624
50026,4,10-02 10:00,신흥동,0.0741898
50027,4,10-02 11:00,신흥동,0.06568337
50028,4,10-02 12:00,신흥동,0.060906768
50029,4,10-02 13:00,신흥동,0.055873614
50030,4,10-02 14:00,신흥동,0.053259242
50031,4,10-02 15:00,신흥동,0.053664923
50032,4,10-02 16:00,신흥동,0.0552532
50033,4,10-02 17:00,신흥동,0.063078746
50034,4,10-02 18:00,신흥동,0.073962964
50035,4,10-02 19:00,신흥동,0.08182597
50036,4,10-02 20:00,신흥동,0.08319655
50037,4,10-02 21:00,신흥동,0.08360693
50038,4,10-02 22:00,신흥동,0.08071587
50039,4,10-02 23:00,신흥동,0.078929186
50040,4,10-05 00:00,신흥동,0.08128756
50041,4,10-05 01:00,신흥동,0.08369882
50042,4,10-05 02:00,신흥동,0.08020198
50043,4,10-05 03:00,신흥동,0.07540724
50044,4,10-05 04:00,신흥동,0.07178343
50045,4,10-05 05:00,신흥동,0.07249779
50046,4,10-05 06:00,신흥동,0.073139355
50047,4,10-05 07:00,신흥동,0.078671046
50048,4,10-05 08:00,신흥동,0.080948666
50049,4,10-05 09:00,신흥동,0.08081624
50050,4,10-05 10:00,신흥동,0.0741898
50051,4,10-05 11:00,신흥동,0.06568337
50052,4,10-05 12:00,신흥동,0.060906768
50053,4,10-05 13:00,신흥동,0.055873614
50054,4,10-05 14:00,신흥동,0.053259242
50055,4,10-05 15:00,신흥동,0.053664923
50056,4,10-05 16:00,신흥동,0.0552532
50057,4,10-05 17:00,신흥동,0.063078746
50058,4,10-05 18:00,신흥동,0.073962964
50059,4,10-05 19:00,신흥동,0.08182597
50060,4,10-05 20:00,신흥동,0.08319655
50061,4,10-05 21:00,신흥동,0.08360693
50062,4,10-05 22:00,신흥동,0.08071587
50063,4,10-05 23:00,신흥동,0.078929186
50064,4,10-06 00:00,신흥동,0.08128756
50065,4,10-06 01:00,신흥동,0.08369882
50066,4,10-06 02:00,신흥동,0.08020198
50067,4,10-06 03:00,신흥동,0.07540724
50068,4,10-06 04:00,신흥동,0.07178343
50069,4,10-06 05:00,신흥동,0.07249779
50070,4,10-06 06:00,신흥동,0.073139355
50071,4,10-06 07:00,신흥동,0.078671046
50072,4,10-06 08:00,신흥동,0.080948666
50073,4,10-06 09:00,신흥동,0.08081624
50074,4,10-06 10:00,신흥동,0.0741898
50075,4,10-06 11:00,신흥동,0.06568337
50076,4,10-06 12:00,신흥동,0.060906768
50077,4,10-06 13:00,신흥동,0.055873614
50078,4,10-06 14:00,신흥동,0.053259242
50079,4,10-06 15:00,신흥동,0.053664923
50080,4,10-06 16:00,신흥동,0.0552532
50081,4,10-06 17:00,신흥동,0.063078746
50082,4,10-06 18:00,신흥동,0.073962964
50083,4,10-06 19:00,신흥동,0.08182597
50084,4,10-06 20:00,신흥동,0.08319655
50085,4,10-06 21:00,신흥동,0.08360693
50086,4,10-06 22:00,신흥동,0.08071587
50087,4,10-06 23:00,신흥동,0.078929186
50088,4,10-07 00:00,신흥동,0.08128756
50089,4,10-07 01:00,신흥동,0.08369882
50090,4,10-07 02:00,신흥동,0.08020198
50091,4,10-07 03:00,신흥동,0.07540724
50092,4,10-07 04:00,신흥동,0.07178343
50093,4,10-07 05:00,신흥동,0.07249779
50094,4,10-07 06:00,신흥동,0.073139355
50095,4,10-07 07:00,신흥동,0.078671046
50096,4,10-07 08:00,신흥동,0.080948666
50097,4,10-07 09:00,신흥동,0.08081624
50098,4,10-07 10:00,신흥동,0.0741898
50099,4,10-07 11:00,신흥동,0.06568337
50100,4,10-07 12:00,신흥동,0.060906768
50101,4,10-07 13:00,신흥동,0.055873614
50102,4,10-07 14:00,신흥동,0.053259242
50103,4,10-07 15:00,신흥동,0.053664923
50104,4,10-07 16:00,신흥동,0.0552532
50105,4,10-07 17:00,신흥동,0.063078746
50106,4,10-07 18:00,신흥동,0.073962964
50107,4,10-07 19:00,신흥동,0.08182597
50108,4,10-07 20:00,신흥동,0.08319655
50109,4,10-07 21:00,신흥동,0.08360693
50110,4,10-07 22:00,신흥동,0.08071587
50111,4,10-07 23:00,신흥동,0.078929186
50112,4,10-10 00:00,신흥동,0.08128756
50113,4,10-10 01:00,신흥동,0.08369882
50114,4,10-10 02:00,신흥동,0.08020198
50115,4,10-10 03:00,신흥동,0.07540724
50116,4,10-10 04:00,신흥동,0.07178343
50117,4,10-10 05:00,신흥동,0.07249779
50118,4,10-10 06:00,신흥동,0.073139355
50119,4,10-10 07:00,신흥동,0.078671046
50120,4,10-10 08:00,신흥동,0.080948666
50121,4,10-10 09:00,신흥동,0.08081624
50122,4,10-10 10:00,신흥동,0.0741898
50123,4,10-10 11:00,신흥동,0.06568337
50124,4,10-10 12:00,신흥동,0.060906768
50125,4,10-10 13:00,신흥동,0.055873614
50126,4,10-10 14:00,신흥동,0.053259242
50127,4,10-10 15:00,신흥동,0.053664923
50128,4,10-10 16:00,신흥동,0.0552532
50129,4,10-10 17:00,신흥동,0.063078746
50130,4,10-10 18:00,신흥동,0.073962964
50131,4,10-10 19:00,신흥동,0.08182597
50132,4,10-10 20:00,신흥동,0.08319655
50133,4,10-10 21:00,신흥동,0.08360693
50134,4,10-10 22:00,신흥동,0.08071587
50135,4,10-10 23:00,신흥동,0.078929186
50136,4,10-11 00:00,신흥동,0.08128756
50137,4,10-11 01:00,신흥동,0.08369882
50138,4,10-11 02:00,신흥동,0.08020198
50139,4,10-11 03:00,신흥동,0.07540724
50140,4,10-11 04:00,신흥동,0.07178343
50141,4,10-11 05:00,신흥동,0.07249779
50142,4,10-11 06:00,신흥동,0.073139355
50143,4,10-11 07:00,신흥동,0.078671046
50144,4,10-11 08:00,신흥동,0.080948666
50145,4,10-11 09:00,신흥동,0.08081624
50146,4,10-11 10:00,신흥동,0.0741898
50147,4,10-11 11:00,신흥동,0.06568337
50148,4,10-11 12:00,신흥동,0.060906768
50149,4,10-11 13:00,신흥동,0.055873614
50150,4,10-11 14:00,신흥동,0.053259242
50151,4,10-11 15:00,신흥동,0.053664923
50152,4,10-11 16:00,신흥동,0.0552532
50153,4,10-11 17:00,신흥동,0.063078746
50154,4,10-11 18:00,신흥동,0.073962964
50155,4,10-11 19:00,신흥동,0.08182597
50156,4,10-11 20:00,신흥동,0.08319655
50157,4,10-11 21:00,신흥동,0.08360693
50158,4,10-11 22:00,신흥동,0.08071587
50159,4,10-11 23:00,신흥동,0.078929186
50160,4,10-12 00:00,신흥동,0.08128756
50161,4,10-12 01:00,신흥동,0.08369882
50162,4,10-12 02:00,신흥동,0.08020198
50163,4,10-12 03:00,신흥동,0.07540724
50164,4,10-12 04:00,신흥동,0.07178343
50165,4,10-12 05:00,신흥동,0.07249779
50166,4,10-12 06:00,신흥동,0.073139355
50167,4,10-12 07:00,신흥동,0.078671046
50168,4,10-12 08:00,신흥동,0.080948666
50169,4,10-12 09:00,신흥동,0.08081624
50170,4,10-12 10:00,신흥동,0.0741898
50171,4,10-12 11:00,신흥동,0.06568337
50172,4,10-12 12:00,신흥동,0.060906768
50173,4,10-12 13:00,신흥동,0.055873614
50174,4,10-12 14:00,신흥동,0.053259242
50175,4,10-12 15:00,신흥동,0.053664923
50176,4,10-12 16:00,신흥동,0.0552532
50177,4,10-12 17:00,신흥동,0.063078746
50178,4,10-12 18:00,신흥동,0.073962964
50179,4,10-12 19:00,신흥동,0.08182597
50180,4,10-12 20:00,신흥동,0.08319655
50181,4,10-12 21:00,신흥동,0.08360693
50182,4,10-12 22:00,신흥동,0.08071587
50183,4,10-12 23:00,신흥동,0.078929186
50184,4,10-15 00:00,신흥동,0.08128756
50185,4,10-15 01:00,신흥동,0.08369882
50186,4,10-15 02:00,신흥동,0.08020198
50187,4,10-15 03:00,신흥동,0.07540724
50188,4,10-15 04:00,신흥동,0.07178343
50189,4,10-15 05:00,신흥동,0.07249779
50190,4,10-15 06:00,신흥동,0.073139355
50191,4,10-15 07:00,신흥동,0.078671046
50192,4,10-15 08:00,신흥동,0.080948666
50193,4,10-15 09:00,신흥동,0.08081624
50194,4,10-15 10:00,신흥동,0.0741898
50195,4,10-15 11:00,신흥동,0.06568337
50196,4,10-15 12:00,신흥동,0.060906768
50197,4,10-15 13:00,신흥동,0.055873614
50198,4,10-15 14:00,신흥동,0.053259242
50199,4,10-15 15:00,신흥동,0.053664923
50200,4,10-15 16:00,신흥동,0.0552532
50201,4,10-15 17:00,신흥동,0.063078746
50202,4,10-15 18:00,신흥동,0.073962964
50203,4,10-15 19:00,신흥동,0.08182597
50204,4,10-15 20:00,신흥동,0.08319655
50205,4,10-15 21:00,신흥동,0.08360693
50206,4,10-15 22:00,신흥동,0.08071587
50207,4,10-15 23:00,신흥동,0.078929186
50208,4,10-16 00:00,신흥동,0.08128756
50209,4,10-16 01:00,신흥동,0.08369882
50210,4,10-16 02:00,신흥동,0.08020198
50211,4,10-16 03:00,신흥동,0.07540724
50212,4,10-16 04:00,신흥동,0.07178343
50213,4,10-16 05:00,신흥동,0.07249779
50214,4,10-16 06:00,신흥동,0.073139355
50215,4,10-16 07:00,신흥동,0.078671046
50216,4,10-16 08:00,신흥동,0.080948666
50217,4,10-16 09:00,신흥동,0.08081624
50218,4,10-16 10:00,신흥동,0.0741898
50219,4,10-16 11:00,신흥동,0.06568337
50220,4,10-16 12:00,신흥동,0.060906768
50221,4,10-16 13:00,신흥동,0.055873614
50222,4,10-16 14:00,신흥동,0.053259242
50223,4,10-16 15:00,신흥동,0.053664923
50224,4,10-16 16:00,신흥동,0.0552532
50225,4,10-16 17:00,신흥동,0.063078746
50226,4,10-16 18:00,신흥동,0.073962964
50227,4,10-16 19:00,신흥동,0.08182597
50228,4,10-16 20:00,신흥동,0.08319655
50229,4,10-16 21:00,신흥동,0.08360693
50230,4,10-16 22:00,신흥동,0.08071587
50231,4,10-16 23:00,신흥동,0.078929186
50232,4,10-17 00:00,신흥동,0.08128756
50233,4,10-17 01:00,신흥동,0.08369882
50234,4,10-17 02:00,신흥동,0.08020198
50235,4,10-17 03:00,신흥동,0.07540724
50236,4,10-17 04:00,신흥동,0.07178343
50237,4,10-17 05:00,신흥동,0.07249779
50238,4,10-17 06:00,신흥동,0.073139355
50239,4,10-17 07:00,신흥동,0.078671046
50240,4,10-17 08:00,신흥동,0.080948666
50241,4,10-17 09:00,신흥동,0.08081624
50242,4,10-17 10:00,신흥동,0.0741898
50243,4,10-17 11:00,신흥동,0.06568337
50244,4,10-17 12:00,신흥동,0.060906768
50245,4,10-17 13:00,신흥동,0.055873614
50246,4,10-17 14:00,신흥동,0.053259242
50247,4,10-17 15:00,신흥동,0.053664923
50248,4,10-17 16:00,신흥동,0.0552532
50249,4,10-17 17:00,신흥동,0.063078746
50250,4,10-17 18:00,신흥동,0.073962964
50251,4,10-17 19:00,신흥동,0.08182597
50252,4,10-17 20:00,신흥동,0.08319655
50253,4,10-17 21:00,신흥동,0.08360693
50254,4,10-17 22:00,신흥동,0.08071587
50255,4,10-17 23:00,신흥동,0.078929186
50256,4,10-20 00:00,신흥동,0.08128756
50257,4,10-20 01:00,신흥동,0.08369882
50258,4,10-20 02:00,신흥동,0.08020198
50259,4,10-20 03:00,신흥동,0.07540724
50260,4,10-20 04:00,신흥동,0.07178343
50261,4,10-20 05:00,신흥동,0.07249779
50262,4,10-20 06:00,신흥동,0.073139355
50263,4,10-20 07:00,신흥동,0.078671046
50264,4,10-20 08:00,신흥동,0.080948666
50265,4,10-20 09:00,신흥동,0.08081624
50266,4,10-20 10:00,신흥동,0.0741898
50267,4,10-20 11:00,신흥동,0.06568337
50268,4,10-20 12:00,신흥동,0.060906768
50269,4,10-20 13:00,신흥동,0.055873614
50270,4,10-20 14:00,신흥동,0.053259242
50271,4,10-20 15:00,신흥동,0.053664923
50272,4,10-20 16:00,신흥동,0.0552532
50273,4,10-20 17:00,신흥동,0.063078746
50274,4,10-20 18:00,신흥동,0.073962964
50275,4,10-20 19:00,신흥동,0.08182597
50276,4,10-20 20:00,신흥동,0.08319655
50277,4,10-20 21:00,신흥동,0.08360693
50278,4,10-20 22:00,신흥동,0.08071587
50279,4,10-20 23:00,신흥동,0.078929186
50280,4,10-21 00:00,신흥동,0.08128756
50281,4,10-21 01:00,신흥동,0.08369882
50282,4,10-21 02:00,신흥동,0.08020198
50283,4,10-21 03:00,신흥동,0.07540724
50284,4,10-21 04:00,신흥동,0.07178343
50285,4,10-21 05:00,신흥동,0.07249779
50286,4,10-21 06:00,신흥동,0.073139355
50287,4,10-21 07:00,신흥동,0.078671046
50288,4,10-21 08:00,신흥동,0.080948666
50289,4,10-21 09:00,신흥동,0.08081624
50290,4,10-21 10:00,신흥동,0.0741898
50291,4,10-21 11:00,신흥동,0.06568337
50292,4,10-21 12:00,신흥동,0.060906768
50293,4,10-21 13:00,신흥동,0.055873614
50294,4,10-21 14:00,신흥동,0.053259242
50295,4,10-21 15:00,신흥동,0.053664923
50296,4,10-21 16:00,신흥동,0.0552532
50297,4,10-21 17:00,신흥동,0.063078746
50298,4,10-21 18:00,신흥동,0.073962964
50299,4,10-21 19:00,신흥동,0.08182597
50300,4,10-21 20:00,신흥동,0.08319655
50301,4,10-21 21:00,신흥동,0.08360693
50302,4,10-21 22:00,신흥동,0.08071587
50303,4,10-21 23:00,신흥동,0.078929186
50304,4,10-22 00:00,신흥동,0.08128756
50305,4,10-22 01:00,신흥동,0.08369882
50306,4,10-22 02:00,신흥동,0.08020198
50307,4,10-22 03:00,신흥동,0.07540724
50308,4,10-22 04:00,신흥동,0.07178343
50309,4,10-22 05:00,신흥동,0.07249779
50310,4,10-22 06:00,신흥동,0.073139355
50311,4,10-22 07:00,신흥동,0.078671046
50312,4,10-22 08:00,신흥동,0.080948666
50313,4,10-22 09:00,신흥동,0.08081624
50314,4,10-22 10:00,신흥동,0.0741898
50315,4,10-22 11:00,신흥동,0.06568337
50316,4,10-22 12:00,신흥동,0.060906768
50317,4,10-22 13:00,신흥동,0.055873614
50318,4,10-22 14:00,신흥동,0.053259242
50319,4,10-22 15:00,신흥동,0.053664923
50320,4,10-22 16:00,신흥동,0.0552532
50321,4,10-22 17:00,신흥동,0.063078746
50322,4,10-22 18:00,신흥동,0.073962964
50323,4,10-22 19:00,신흥동,0.08182597
50324,4,10-22 20:00,신흥동,0.08319655
50325,4,10-22 21:00,신흥동,0.08360693
50326,4,10-22 22:00,신흥동,0.08071587
50327,4,10-22 23:00,신흥동,0.078929186
50328,4,10-25 00:00,신흥동,0.08128756
50329,4,10-25 01:00,신흥동,0.08369882
50330,4,10-25 02:00,신흥동,0.08020198
50331,4,10-25 03:00,신흥동,0.07540724
50332,4,10-25 04:00,신흥동,0.07178343
50333,4,10-25 05:00,신흥동,0.07249779
50334,4,10-25 06:00,신흥동,0.073139355
50335,4,10-25 07:00,신흥동,0.078671046
50336,4,10-25 08:00,신흥동,0.080948666
50337,4,10-25 09:00,신흥동,0.08081624
50338,4,10-25 10:00,신흥동,0.0741898
50339,4,10-25 11:00,신흥동,0.06568337
50340,4,10-25 12:00,신흥동,0.060906768
50341,4,10-25 13:00,신흥동,0.055873614
50342,4,10-25 14:00,신흥동,0.053259242
50343,4,10-25 15:00,신흥동,0.053664923
50344,4,10-25 16:00,신흥동,0.0552532
50345,4,10-25 17:00,신흥동,0.063078746
50346,4,10-25 18:00,신흥동,0.073962964
50347,4,10-25 19:00,신흥동,0.08182597
50348,4,10-25 20:00,신흥동,0.08319655
50349,4,10-25 21:00,신흥동,0.08360693
50350,4,10-25 22:00,신흥동,0.08071587
50351,4,10-25 23:00,신흥동,0.078929186
50352,4,10-26 00:00,신흥동,0.08128756
50353,4,10-26 01:00,신흥동,0.08369882
50354,4,10-26 02:00,신흥동,0.08020198
50355,4,10-26 03:00,신흥동,0.07540724
50356,4,10-26 04:00,신흥동,0.07178343
50357,4,10-26 05:00,신흥동,0.07249779
50358,4,10-26 06:00,신흥동,0.073139355
50359,4,10-26 07:00,신흥동,0.078671046
50360,4,10-26 08:00,신흥동,0.080948666
50361,4,10-26 09:00,신흥동,0.08081624
50362,4,10-26 10:00,신흥동,0.0741898
50363,4,10-26 11:00,신흥동,0.06568337
50364,4,10-26 12:00,신흥동,0.060906768
50365,4,10-26 13:00,신흥동,0.055873614
50366,4,10-26 14:00,신흥동,0.053259242
50367,4,10-26 15:00,신흥동,0.053664923
50368,4,10-26 16:00,신흥동,0.0552532
50369,4,10-26 17:00,신흥동,0.063078746
50370,4,10-26 18:00,신흥동,0.073962964
50371,4,10-26 19:00,신흥동,0.08182597
50372,4,10-26 20:00,신흥동,0.08319655
50373,4,10-26 21:00,신흥동,0.08360693
50374,4,10-26 22:00,신흥동,0.08071587
50375,4,10-26 23:00,신흥동,0.078929186
50376,4,10-27 00:00,신흥동,0.08128756
50377,4,10-27 01:00,신흥동,0.08369882
50378,4,10-27 02:00,신흥동,0.08020198
50379,4,10-27 03:00,신흥동,0.07540724
50380,4,10-27 04:00,신흥동,0.07178343
50381,4,10-27 05:00,신흥동,0.07249779
50382,4,10-27 06:00,신흥동,0.073139355
50383,4,10-27 07:00,신흥동,0.078671046
50384,4,10-27 08:00,신흥동,0.080948666
50385,4,10-27 09:00,신흥동,0.08081624
50386,4,10-27 10:00,신흥동,0.0741898
50387,4,10-27 11:00,신흥동,0.06568337
50388,4,10-27 12:00,신흥동,0.060906768
50389,4,10-27 13:00,신흥동,0.055873614
50390,4,10-27 14:00,신흥동,0.053259242
50391,4,10-27 15:00,신흥동,0.053664923
50392,4,10-27 16:00,신흥동,0.0552532
50393,4,10-27 17:00,신흥동,0.063078746
50394,4,10-27 18:00,신흥동,0.073962964
50395,4,10-27 19:00,신흥동,0.08182597
50396,4,10-27 20:00,신흥동,0.08319655
50397,4,10-27 21:00,신흥동,0.08360693
50398,4,10-27 22:00,신흥동,0.08071587
50399,4,10-27 23:00,신흥동,0.078929186
50400,4,10-30 00:00,신흥동,0.08128756
50401,4,10-30 01:00,신흥동,0.08369882
50402,4,10-30 02:00,신흥동,0.08020198
50403,4,10-30 03:00,신흥동,0.07540724
50404,4,10-30 04:00,신흥동,0.07178343
50405,4,10-30 05:00,신흥동,0.07249779
50406,4,10-30 06:00,신흥동,0.073139355
50407,4,10-30 07:00,신흥동,0.078671046
50408,4,10-30 08:00,신흥동,0.080948666
50409,4,10-30 09:00,신흥동,0.08081624
50410,4,10-30 10:00,신흥동,0.0741898
50411,4,10-30 11:00,신흥동,0.06568337
50412,4,10-30 12:00,신흥동,0.060906768
50413,4,10-30 13:00,신흥동,0.055873614
50414,4,10-30 14:00,신흥동,0.053259242
50415,4,10-30 15:00,신흥동,0.053664923
50416,4,10-30 16:00,신흥동,0.0552532
50417,4,10-30 17:00,신흥동,0.063078746
50418,4,10-30 18:00,신흥동,0.073962964
50419,4,10-30 19:00,신흥동,0.08182597
50420,4,10-30 20:00,신흥동,0.08319655
50421,4,10-30 21:00,신흥동,0.08360693
50422,4,10-30 22:00,신흥동,0.08071587
50423,4,10-30 23:00,신흥동,0.078929186
50424,4,10-31 00:00,신흥동,0.08128756
50425,4,10-31 01:00,신흥동,0.08369882
50426,4,10-31 02:00,신흥동,0.08020198
50427,4,10-31 03:00,신흥동,0.07540724
50428,4,10-31 04:00,신흥동,0.07178343
50429,4,10-31 05:00,신흥동,0.07249779
50430,4,10-31 06:00,신흥동,0.073139355
50431,4,10-31 07:00,신흥동,0.078671046
50432,4,10-31 08:00,신흥동,0.080948666
50433,4,10-31 09:00,신흥동,0.08081624
50434,4,10-31 10:00,신흥동,0.0741898
50435,4,10-31 11:00,신흥동,0.06568337
50436,4,10-31 12:00,신흥동,0.060906768
50437,4,10-31 13:00,신흥동,0.055873614
50438,4,10-31 14:00,신흥동,0.053259242
50439,4,10-31 15:00,신흥동,0.053664923
50440,4,10-31 16:00,신흥동,0.0552532
50441,4,10-31 17:00,신흥동,0.063078746
50442,4,10-31 18:00,신흥동,0.073962964
50443,4,10-31 19:00,신흥동,0.08182597
50444,4,10-31 20:00,신흥동,0.08319655
50445,4,10-31 21:00,신흥동,0.08360693
50446,4,10-31 22:00,신흥동,0.08071587
50447,4,10-31 23:00,신흥동,0.078929186
50448,4,11-01 00:00,신흥동,0.12123403
50449,4,11-01 01:00,신흥동,0.124244705
50450,4,11-01 02:00,신흥동,0.1209261
50451,4,11-01 03:00,신흥동,0.11574144
50452,4,11-01 04:00,신흥동,0.11148902
50453,4,11-01 05:00,신흥동,0.112101
50454,4,11-01 06:00,신흥동,0.113873184
50455,4,11-01 07:00,신흥동,0.121130235
50456,4,11-01 08:00,신흥동,0.12563825
50457,4,11-01 09:00,신흥동,0.1270082
50458,4,11-01 10:00,신흥동,0.12100608
50459,4,11-01 11:00,신흥동,0.11175818
50460,4,11-01 12:00,신흥동,0.10577943
50461,4,11-01 13:00,신흥동,0.09946789
50462,4,11-01 14:00,신흥동,0.096241705
50463,4,11-01 15:00,신흥동,0.096676245
50464,4,11-01 16:00,신흥동,0.0996939
50465,4,11-01 17:00,신흥동,0.10768066
50466,4,11-01 18:00,신흥동,0.11802001
50467,4,11-01 19:00,신흥동,0.12472606
50468,4,11-01 20:00,신흥동,0.124595776
50469,4,11-01 21:00,신흥동,0.124932066
50470,4,11-01 22:00,신흥동,0.12197467
50471,4,11-01 23:00,신흥동,0.120821685
50472,4,11-04 00:00,신흥동,0.12123403
50473,4,11-04 01:00,신흥동,0.124244705
50474,4,11-04 02:00,신흥동,0.1209261
50475,4,11-04 03:00,신흥동,0.11574144
50476,4,11-04 04:00,신흥동,0.11148902
50477,4,11-04 05:00,신흥동,0.112101
50478,4,11-04 06:00,신흥동,0.113873184
50479,4,11-04 07:00,신흥동,0.121130235
50480,4,11-04 08:00,신흥동,0.12563825
50481,4,11-04 09:00,신흥동,0.1270082
50482,4,11-04 10:00,신흥동,0.12100608
50483,4,11-04 11:00,신흥동,0.11175818
50484,4,11-04 12:00,신흥동,0.10577943
50485,4,11-04 13:00,신흥동,0.09946789
50486,4,11-04 14:00,신흥동,0.096241705
50487,4,11-04 15:00,신흥동,0.096676245
50488,4,11-04 16:00,신흥동,0.0996939
50489,4,11-04 17:00,신흥동,0.10768066
50490,4,11-04 18:00,신흥동,0.11802001
50491,4,11-04 19:00,신흥동,0.12472606
50492,4,11-04 20:00,신흥동,0.124595776
50493,4,11-04 21:00,신흥동,0.124932066
50494,4,11-04 22:00,신흥동,0.12197467
50495,4,11-04 23:00,신흥동,0.120821685
50496,4,11-05 00:00,신흥동,0.12123403
50497,4,11-05 01:00,신흥동,0.124244705
50498,4,11-05 02:00,신흥동,0.1209261
50499,4,11-05 03:00,신흥동,0.11574144
50500,4,11-05 04:00,신흥동,0.11148902
50501,4,11-05 05:00,신흥동,0.112101
50502,4,11-05 06:00,신흥동,0.113873184
50503,4,11-05 07:00,신흥동,0.121130235
50504,4,11-05 08:00,신흥동,0.12563825
50505,4,11-05 09:00,신흥동,0.1270082
50506,4,11-05 10:00,신흥동,0.12100608
50507,4,11-05 11:00,신흥동,0.11175818
50508,4,11-05 12:00,신흥동,0.10577943
50509,4,11-05 13:00,신흥동,0.09946789
50510,4,11-05 14:00,신흥동,0.096241705
50511,4,11-05 15:00,신흥동,0.096676245
50512,4,11-05 16:00,신흥동,0.0996939
50513,4,11-05 17:00,신흥동,0.10768066
50514,4,11-05 18:00,신흥동,0.11802001
50515,4,11-05 19:00,신흥동,0.12472606
50516,4,11-05 20:00,신흥동,0.124595776
50517,4,11-05 21:00,신흥동,0.124932066
50518,4,11-05 22:00,신흥동,0.12197467
50519,4,11-05 23:00,신흥동,0.120821685
50520,4,11-06 00:00,신흥동,0.12123403
50521,4,11-06 01:00,신흥동,0.124244705
50522,4,11-06 02:00,신흥동,0.1209261
50523,4,11-06 03:00,신흥동,0.11574144
50524,4,11-06 04:00,신흥동,0.11148902
50525,4,11-06 05:00,신흥동,0.112101
50526,4,11-06 06:00,신흥동,0.113873184
50527,4,11-06 07:00,신흥동,0.121130235
50528,4,11-06 08:00,신흥동,0.12563825
50529,4,11-06 09:00,신흥동,0.1270082
50530,4,11-06 10:00,신흥동,0.12100608
50531,4,11-06 11:00,신흥동,0.11175818
50532,4,11-06 12:00,신흥동,0.10577943
50533,4,11-06 13:00,신흥동,0.09946789
50534,4,11-06 14:00,신흥동,0.096241705
50535,4,11-06 15:00,신흥동,0.096676245
50536,4,11-06 16:00,신흥동,0.0996939
50537,4,11-06 17:00,신흥동,0.10768066
50538,4,11-06 18:00,신흥동,0.11802001
50539,4,11-06 19:00,신흥동,0.12472606
50540,4,11-06 20:00,신흥동,0.124595776
50541,4,11-06 21:00,신흥동,0.124932066
50542,4,11-06 22:00,신흥동,0.12197467
50543,4,11-06 23:00,신흥동,0.120821685
50544,4,11-09 00:00,신흥동,0.12123403
50545,4,11-09 01:00,신흥동,0.124244705
50546,4,11-09 02:00,신흥동,0.1209261
50547,4,11-09 03:00,신흥동,0.11574144
50548,4,11-09 04:00,신흥동,0.11148902
50549,4,11-09 05:00,신흥동,0.112101
50550,4,11-09 06:00,신흥동,0.113873184
50551,4,11-09 07:00,신흥동,0.121130235
50552,4,11-09 08:00,신흥동,0.12563825
50553,4,11-09 09:00,신흥동,0.1270082
50554,4,11-09 10:00,신흥동,0.12100608
50555,4,11-09 11:00,신흥동,0.11175818
50556,4,11-09 12:00,신흥동,0.10577943
50557,4,11-09 13:00,신흥동,0.09946789
50558,4,11-09 14:00,신흥동,0.096241705
50559,4,11-09 15:00,신흥동,0.096676245
50560,4,11-09 16:00,신흥동,0.0996939
50561,4,11-09 17:00,신흥동,0.10768066
50562,4,11-09 18:00,신흥동,0.11802001
50563,4,11-09 19:00,신흥동,0.12472606
50564,4,11-09 20:00,신흥동,0.124595776
50565,4,11-09 21:00,신흥동,0.124932066
50566,4,11-09 22:00,신흥동,0.12197467
50567,4,11-09 23:00,신흥동,0.120821685
50568,4,11-10 00:00,신흥동,0.12123403
50569,4,11-10 01:00,신흥동,0.124244705
50570,4,11-10 02:00,신흥동,0.1209261
50571,4,11-10 03:00,신흥동,0.11574144
50572,4,11-10 04:00,신흥동,0.11148902
50573,4,11-10 05:00,신흥동,0.112101
50574,4,11-10 06:00,신흥동,0.113873184
50575,4,11-10 07:00,신흥동,0.121130235
50576,4,11-10 08:00,신흥동,0.12563825
50577,4,11-10 09:00,신흥동,0.1270082
50578,4,11-10 10:00,신흥동,0.12100608
50579,4,11-10 11:00,신흥동,0.11175818
50580,4,11-10 12:00,신흥동,0.10577943
50581,4,11-10 13:00,신흥동,0.09946789
50582,4,11-10 14:00,신흥동,0.096241705
50583,4,11-10 15:00,신흥동,0.096676245
50584,4,11-10 16:00,신흥동,0.0996939
50585,4,11-10 17:00,신흥동,0.10768066
50586,4,11-10 18:00,신흥동,0.11802001
50587,4,11-10 19:00,신흥동,0.12472606
